category,rating,text,label
Kindle_Store,2.0,Concept was good but the story was predictable. It just wasn't as exciting as the first one.I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I would recommend it.This was a very good story,1
Kindle_Store,5.0,"Have you ever read a book that you thought was just too good to be true?  This is a book that I can say, ""Yes, I've read this book, and I'm hooked.  It's good, it's sweet, it's funny, it",1
Kindle_Store,5.0,I LOVED THIS BOX SET.  I couldn't put it down.  This is the first book in a series and I can't wait to read the next one.This is a great book. It is short and sweet. I am looking forward to reading more,1
Kindle_Store,5.0,"So many good ideas in this book, and the author has a lot of potential. I recommend this book.I had a lot of fun with this book.  It was very interesting to see what was happening with the main characters.  I enjoyed the story and the characters",1
Kindle_Store,4.0,"Great prequel that is as good as the first one. I will admit that I was a bit nervous about reading the first one. The story took some time to get to the end, but it was well worth the wait. I am looking forward to reading the rest of",1
Kindle_Store,5.0,I really liked this book.  The characters were well developed and kept my interest.  The story is well told and the characters are believable.  The writing is good and the characters are believable.  The story line is well written and the characters are well developed. ,1
Kindle_Store,3.0,Jim gets turned by seeing a picture of the girl in the picture. When he sees the girl he is so impressed that he goes to her and takes her to the hospital. When she is there she is told she is pregnant and she will be placed in a hospital.,1
Kindle_Store,2.0,"Am I the only one who has the patience to wait for a book that is totally awesome?

I am the type of person who can get through a long day of work and get it done within an hour.  I am also a busy person with a lot of",1
Kindle_Store,5.0,I loved this story!  Couldn't stop reading all the way thru until the end. The H and h were easy to get to know  and I  wanted to keep going to learn how the other characters  stories turn out as well. I will be looking for more books by this author.,0
Kindle_Store,4.0,"It was good. There was one part I did not like, the 3rd person in the room during intimate times. There was only one or two instances of this behavior, but I thought it would have been better if it was kept just between the couple. I appreciated that only he was allowed to discipline.",0
Kindle_Store,5.0,"I just finished Barefoot Kisses, which was excellent, and then I saw this book! It's shorter, but sweet and hot, and fast paced. It was nice to return to the characters of Saltwater Kisses, too, which was the first Lakes book I ever read. As ever, clear writing, funny at times, and full of character.",0
Kindle_Store,5.0,This book is with his business partner Aaron. I liked it because Aaron didn't know it was Harriet but acted like it was. Then she talks about bringing her friend into the business and I don't know how I feel about that. Maybe a foursome first????? LOL I don't know but can't wait for more,0
Kindle_Store,5.0,"Short story continuing where Countermeasures 1 left off....Chris and Cecilia have the banter down pat, the love that Trevor and Cassie share is so real...It is easy to get wrapped up in this couple!  Same great writing, phenomenal scene settings, easy to picture the scenes as they unravel....This book cemented me as a fan!",0
Kindle_Store,5.0,Cassie Hayes hit it out of the park with this one. I had a very hard time putting it down. This story is a beautifully written clean story with lots of life lessons. There is so much packed in this story. I cannot wait to read the future books in this series.,0
Kindle_Store,5.0,"I picked this up, expecting just another short story.  I found, instead, a doorway to an epic world, one which I wanted to visit again.  What becomes of the Withlings, so peaceful and harmless?  Where is all this leading, and why? I had to know more, so I got the next installment.",0
Kindle_Store,3.0,"I picked this book up free on Amazon. It was well worth the price I paid LOL!

It was an okay book. It read quickly and was intriguing even if a little predictable. The writing was okay. There was decent character development. If you are looking for a quick, fast read, this could satisfy that need.",0
Kindle_Store,5.0,"I loved this story and I see the reason for the five star rating. This is a wonderful story about finding true love and friendship. I wish that I could give it more than five stars. Buy it, you will not be disappointed with the book. My only complaint is that it's not long enough.",0
Kindle_Store,5.0,"When I chose to read this, I was in desperate  need of something light., fun and entertaining.  Boy, did I find it!  Along with the obligatory mystery, you will find the ready-for-anything sisters and friend, feisty kids, Mama and a host of other delightful characters.  Find a comfy chair and enjoy.",0
Kindle_Store,4.0,"I loved this book. The characters were really entertaining. I am confused about some of the reviews that indicated that the H was not an alpha male. He was but with a heart. The story really flowed and was not overly dramatic, making it totally unbelievable. There were a few misunderstandings, but they were relatable.",0
Kindle_Store,5.0,"Another great book from Victoria Chatham. Short but sweet with a little mystery. I loved the characters especially Serena who kept her faith all the way through and never gave up. Such a strong, resourceful woman- belly dancing! I loved it! What a great idea. Please write more books I can't wait to read them!",0
Kindle_Store,4.0,"I did enjoy this book. I really enjoyed the circle of second chance romance stories. It really brings home that it's never too late. I am not the biggest fan of stories told from multiple people's perspectives, but the author did a good job of it. I think Georgia and Tommy's story was my favorite.",0
Kindle_Store,2.0,"If it were the first 5 or six chapters of a book it would be great.  As a stand alone book it is too short, not enough character development.  I don't want to spend $20.00 or more to find out what happens.  $12.00 as a complete series maybe,  but no more.",0
Kindle_Store,5.0,"This series is nothing I could ever expect! And I love every minute of it! I can't predict what is going to happen next and am left aghast at what just happened! Cassia Leo is one of my favorite authors and unmasked kept me loving her, even though this isn't like any of her others!",0
Kindle_Store,5.0,Life as a black ops crew in space has its ups and downs. You never know when you're going to be marked as too much trouble to keep. When banishment to another world inhabited by another alien race needs to be done you are the lucky choice.. Great plot with lots of twists and turns.,0
Kindle_Store,5.0,"Another awesome story by RJ Lewis ! I fell in love with the characters, the love Heath and Allie have is beautifully written.  I love how the story unfolds and you really have no idea what is going to happen just like all of RJ' s books it was unpredictable and oh so good!",0
Kindle_Store,5.0,I absolutely loved this book!  I couldn't put it down until I finished it!  This is a great book that I am sure will be in the future.This is a great book to read.  It will give you a good idea of what you will need to,1
Kindle_Store,5.0,Another great story in the series. The characters are well developed and the story is well told. The story is well written and the characters are well developed.I love this book.  The characters are well developed and the story is well written.  This book is a great series,1
Kindle_Store,5.0,This book definitely keeps you reading. The characters are well developed and the story is well told. The story is well written and the story is well written. I think this is a great book to read. It is a good read.I absolutely loved this book! I was given,1
Kindle_Store,3.0,This is a cute variation on a classic story.  I really enjoyed this story.  The characters were so well developed and the story was entertaining.  I think this is a great book to read.  It will keep you interested from beginning to end.I enjoyed the series,1
Kindle_Store,3.0,This was a sweet and steamy read. It was a quick read that didn't have much to do with the story. I liked how the characters were both strong and determined. This was a good book to read in a short time.I read this book for my niece and,1
Kindle_Store,1.0,"The story was okay, but it was predictable. It just wasn't as exciting as the first one.

I had a lot of fun with the characters and the story line. There were times I wished there was more to the story. There are some really good characters and",1
Kindle_Store,1.0,"This is a too long, short story, but it is worth it.

The author has done a great job of describing the story.  The characters are well defined, and the story is well told.  The dialogue is strong, and the plot flows smoothly. ",1
Kindle_Store,5.0,I love this series. When I read the first one I was a little confused. I was just starting to read the series and I was not expecting much. I think this is the first book that I have read by this author and it was a good book.,1
Kindle_Store,5.0,I really enjoy reading this series. The characters are well developed and the story is well told. The story is well-written and the characters are well-developed. I would recommend this book to anyone who likes paranormal romance. I would also recommend this book to anyone who likes short,1
Kindle_Store,5.0,"I received a copy of this book in exchange for an honest review.

The first book in the series, the Bride of the Bride, is the first of the three in the series. It is told from the perspective of a young woman. This book is a great introduction",1
Kindle_Store,4.0,"I enjoyed this book, but it was short. It was too short. There were too many typos. There was a lot of sexual tension and then the sex was so short it made it difficult to get into the story. I would have liked to have seen more of the",1
Kindle_Store,5.0,"This was different but enjoyable.  I liked the characters and the storyline.  I would recommend this to anyone who likes a good mystery, suspense and romance.I love this book.  The characters are well written and the story is a bit predictable.  This is a great",1
Kindle_Store,5.0,Just finished Melissa's book.loved it.  I love the way it was written.  I would recommend it.I read this book in the last few days and have enjoyed it.  I can't wait to read the next one.  I will be reading the,1
Kindle_Store,4.0,The recipes look good and are easy to follow. I will definitely be buying the next one. I read this book in the last few days and have enjoyed it. The characters are well written and well developed. The plot is strong and the characters are well developed.,1
Kindle_Store,5.0,"Two helpful ghosts want Julie and her family.  Her sister is a ghost, and she has to find a way to find the rest.  The ghosts are not happy about it, but Julie and her family are in need of a bed.  This book is a great series",1
Kindle_Store,5.0,What most impressed me (aside from the fact that it was a prequel to the first one) is that the story is told from both Finn and Carrie's POV. The chemistry between Finn and Carrie is so intense that it's almost impossible to read the book without it.,1
Kindle_Store,3.0,"This was a good read a lot of drama, which kept me wanting more. Harmonie went through a whole lot to be so young. I cannot wait to read the next book to see how this all ends.

I would certainly suggest spellcheck before I had to re-read certain parts to make I was seeing things correctly.",0
Kindle_Store,5.0,"This love at first sight tale is made unique by the willingness of every single character's willingness to make the marriage work.  From the very beginning the mail order bride, her husband, his very surprised rich father and all of his daughters give their all to make this union a successful one.  Good read.",0
Kindle_Store,5.0,"Each book in this series gets better and better. Although Alexis loses more time with her family, she learns more about her family history and her place in it. Her future was planned out before she was born, but Alexis has her own ideas for her future. War is coming. Who will win? Love or prophecy.",0
Kindle_Store,5.0,"As a very self-opinionated person, the truthful words of one of the most influential spiritual leaders in the world, Dalai Lama is surely a source of great inspiration and rare one, too. Teaches the most important values, and is of large importance for ones that lost their path in life. Food for your thoughts, most definitely.",0
Kindle_Store,5.0,"I absolutely LUV the second installment of this series. Ace & Aaliyah's relationship is so wonderful, even with all the drama going on in his life! I am also absolutely feel in Jay and his unwavering loyalty. I am really praying that Adam, Sunshine and J'vion get all that they deserve. Looking forward to the finale!",0
Kindle_Store,5.0,"I absolutely love that Emma follows her heart even though if she feels wrong while doing it. Sometimes doing something seen as ""wrong"" can have an amazing ending and this book is just one of the ways it can happen.  Lucia is an amazing writer and I can't wait to read more of her writing.",0
Kindle_Store,5.0,This book kept my interest from beginning to end. The characters interact extremely well together and you almost feel as if you actually know them. This is one of the best books that I have read in a while. It was extremely interesting how all the characters come together in the book. Definitely a good read.,0
Kindle_Store,4.0,"This is the first book of Mrs. Montgomery that I've read, and I'm glad I did.  The premise of a colony ship having to settle the wrong planet, and how their society dealt with that was an interesting one.  The end of the book leaves the situation unresolved, and I eagerly await the sequel.",0
Kindle_Store,5.0,"I absolutely loved the story about Ed and Donna. It was magical, their first glimpse of one another, and how it turned out to be love at first sight. Even though they had different agendas......their love for each other allowed their differences
to work for them , not against  them. This was such a great read.",0
Kindle_Store,2.0,This book had a real good plot but the book was such a bore to read. It only takes me one day or less too read a book but this one I kept putting it down. I will be buying another book before I decide if this Author is one that I will follow or not.,0
Kindle_Store,5.0,"This book along with the series is an excellent read.  I hesitated with the first book, because I thought time travel with civil war, but I am so glad that I went on and read the first book along with the series of books.  I would recomment to anyone that loves civil war romance.",0
Kindle_Store,4.0,"this was a great read, full of mystery, betrayal, greed and scandal and an undercover female writer, everything that makes a regency romance book worth reading. I loved the ending, when the H decides to write the ending of h's book that was based on him by saving and marrying her, bringing her book to life.",0
Kindle_Store,2.0,"I am sad to sad i was so disappointed in this very, very short story. It was way short and it felt like you started the story in the middle and then it ended abruptly. I love Joyce work and will read more of hers in the future, but this is not worth the 99 cents.",0
Kindle_Store,5.0,"Writing about the effects of the curse of the Scottish play in Stratford upon Avondale, Monica Knightly manages to make murder fun. Or at least solving it. A fast pace, strong protagonist and a slew (yes, slew) of friends and coconspirators combine with intelligent but not boring language make for a great weekend or vacation read.",0
Kindle_Store,5.0,I WAS THRILLED WITH THE BOOK AND IT MADE A GOOD ENDING TO THIS SERIES AND I AM THRILLED THAT THERE IS ANOTHER 3 BOOK SERIES COMING OUT THAT WILL CONTINUE THE STORY. THE CHARACTERS ARE WELL DEVELOPED AND THE PACE IS GOOD.  THE CHARACTERS ARE WELL DEFINED AND THE WHOLE SERIES WAS VERY ENJOYABLE.,0
Kindle_Store,4.0,I received this ARC for an honest review.  Sometimes step-sibling books can very a little predictable and follow a strong similar story line.  This one was pushed up a notch and was varied in its outline with characters that showed their true colors along the way.  A good read and a pleasant change.,0
Kindle_Store,5.0,"This story is about Prince and his family. Prince is a Prince who is a very strong and capable woman. She is a woman who has a chance to be a Prince. She is a strong and beautiful woman. She is a strong woman who wants to be a Prince.

",1
Kindle_Store,3.0,"I like any book that has an easy to follow plot.

The story starts out with a young girl named Grace and her grandfather. Grace is the daughter of a great fortune and is taking a job in the local police department. When she meets James, who is the sheriff of",1
Kindle_Store,5.0,I really enjoyed this book.  I love the characters and the history.  I would recommend it.I read this book in the last few days and have enjoyed it.  I enjoyed the story and the characters.  I think it was a good book and worth the read.,1
Kindle_Store,5.0,"This book was my first time reading by this author. I really enjoyed this book. I just wanted to read more about the people, places and people that we met in the book. The story was well told and kept me engaged. The characters are well developed and the characters are well",1
Kindle_Store,5.0,"Dare I compare this to a book I read?  I read it for a reason and it was a great book.  I liked how the characters were developed and the story flowed.  I was sad when the story ended, but I can't wait to see what happens next",1
Kindle_Store,5.0,I was so excited to find out what the next book was about. This is the first book in a series and I can't wait to read the next one.This is a great book. It is short and sweet. I am looking forward to reading more of the characters in this,1
Kindle_Store,5.0,"Wow..what a crazy hot tense time. The chemistry between these two is off the charts. I just can't get enough of the love, love and passion that you get when you read this book. It is so hot and sexy and it will make you want to see more of",1
Kindle_Store,4.0,"Third in series. The Shadowcatcher has the potential to be a great series, but I don't think it's worth the wait.

I received a free copy of this book in exchange for an honest review.

This book was one of the most enjoyable I've",1
Kindle_Store,5.0,"I seriously don't know where this book is headed, but I will admit that I have been following the story so far. The first part of the book seemed to have me pulling for the next part. I still found myself wanting to know what happens next. This is a great series",1
Kindle_Store,5.0,"Now this one was a little more predictable. The characters were a bit predictable, but the story wasn't too rushed. The story kept me reading and waiting to find out what happened next. It was a good read, and I would recommend it to anyone.",1
Kindle_Store,5.0,I absolutely loved Kelan and Kai. The chemistry between them was hot and hot. I was just blown away by how the two people acted. I loved the chemistry between them. I wanted to go to the next book in the series and read about them. This is a great series,1
Kindle_Store,1.0,I hate to write a review on the fact that I've read a lot of books by this author.  I had a lot of fun with this book and I'm sure I will be reading more from her.  I'm a huge fan of the author and I look forward to,1
Kindle_Store,4.0,I liked the book. It was an easy read and I was able to understand the characters and the dynamics.  I think the author will continue to develop the series.This is a great book. It is a great story. I am glad it was written.I enjoyed the series,1
Kindle_Store,5.0,"I couldn't get enough of this book and the writing. I really enjoyed this story. I just wanted to read more about the people, places and people that we met in the book. The story was well told and kept me engaged. The characters are well developed and the characters are",1
Kindle_Store,5.0,This was the first P.J.Parrish book I have read and I loved it. This is the first book by this author and I can say that I have already purchased her other books. I can't wait to read her other books. I am very excited for the,1
Kindle_Store,3.0,"I was excited to get such a bargain for one of the greatest commentaries on the Bible, however, after realizing I had to go through every book to get to the end, that is a lot of scrolling, too much scrolling. Please fix this and you will have a real blessing for those who study God's Word.",0
Kindle_Store,5.0,EACH ADDITION TO THE SERIES JUST GETS BLENDED BEAUTIFULLY INTO THIS SERIES OF CHARACTERS ENTWINED WITH A NEW ALIEN WORLD OF INTRIGUING DANGERS THAT YOU'LL BE EMOTIONALLY ENGAGED THROUGH THEIR CONNECTION.  DON'T MISS OUT ON THIS SERIES YOU'LL BE GLAD YOU PICKED HER WONDERFUL CAPTIVATING SERIES OF NEW WORLD AND UNEARTHLY FOR YOUR OWN FAVORITE LIST.,0
Kindle_Store,5.0,"This is a most excellent book!  Highly recommend reading this for epic fantasy.  I downloaded the second book and wrote this review immediately  after finishing the first.  Excellent writing, highly satisfying,  like a fine wine or juicy tender steak.  Yum, now I am going to read the next book for dessert.",0
Kindle_Store,4.0,"This book gives you a very specific guide on how to do your own mini-farm, it's really detailed so this book is really for beginners. I've been trying several days to star my own mini farm and this book gave me the tips to be able to really do it! It's really easy to read and understand.",0
Kindle_Store,5.0,"Ugh, what to say? You gutted me. The begging was a little Rocky for me, however when I started reading my dad went into icu. It quickly picked up and sucked me in just when the carpet was pulled out from under my feet.awesome read and can't wait for more. Thankfully I have time to heal lol.",0
Kindle_Store,5.0,"This is a wonderful series.  Each book is better than the last.  Plenty of action, a little romance, and a truly enjoyable fantasy and I must say one of the best proofread series I've read in a long time which makes it even better. Hats off to Tricia!  Can't wait for the next one!",0
Kindle_Store,5.0,"This was another very good book by this Author, I was glad I bought this Kindle Book, as it kept me interested all the way thru the book, I will be looking forward to his next book, all of them that I have read, have been very good, if you buy this book, you won't be Disappointed.",0
Kindle_Store,5.0,I was glad to buy this whole set together so I could read them from start to finish. I have to admit .katie's story got to me--I was surprised to find myself crying at the agony she faced when her father was so cruel to hear. Glad Jake finally found a way to be together with Katie!,0
Kindle_Store,5.0,I choose 5 stars because these books keep my attention. All are very imaginative and fun to read. I have read the first 2 and will read any others that are in this series. I would ( and have ) recommended these books to my friends. I have added Ransom Riggs to my list of favorite authors.,0
Kindle_Store,5.0,Liberty is a wonderful character and this is a wonderful story. In I Will Breathe by Regina Puckett we find ourselves 800 years into the future in the remnants of a war-ravaged world. There we meet Liberty aboard Airus and suddenly we are captivated by a well crafted story and a small robot. Loved it. Five stars.,0
Kindle_Store,5.0,Very nicely detailed book about the maldives . The author has done very nice research and got a lot of good information collected about the places to go and the things to do. It seems to be a must go place in our lifetime not just for honeymoon but even for a nice little vacation. Great book..,0
Kindle_Store,1.0,"This was free - thank goodness - or I would have been really put out.  I finished it even though I knew how it would end.  Just too much of the same dialog and way, way too many F words.  I love a good romance but this one did not feel real to me.",0
Kindle_Store,5.0,Another Great Weldon Brothers series. It was great how Nan was able to get Jackson to not give up on his life. I enjoyed their story and how things turned out for the two of them and the bundle of joy that they had. I will be recommending the book to my family and friends to read.,0
Kindle_Store,5.0,"I received this book as an ARC for an honest review. Here goes, this book was everything, I love how this author doesn't tell the same story with different names. I am not going to lie, there was a story line, that I didn't see coming, but made perfect sense. I can't wait for the next one!!!!!",0
Kindle_Store,4.0,"This was excellent storyline. Tear Jerking, and some high emotions  you will get from read about  our two MC characters, you actually  can help fell in love with them. Full of great action  and suspense. I one many questions  then answears, but it didn't  take away from the main  storyline.",0
Kindle_Store,5.0,"as I was reading I was caught up in the story.

The story starts out with Liam and Sofia finding each other, both with their own personal agendas. They fall in love with each other and are in love with each other for some time. After some time they have a",1
Kindle_Store,5.0,The series continues and yet another book by the author. I will keep reading to find out how the other two stories are going to be.  The characters are great and the story is well written.  I highly recommend this series.I absolutely loved this book! I was given this book,1
Kindle_Store,5.0,For the last year I've read the first two in this series and this one was a bit different. I had a lot of fun with the characters and the storyline. This book had a lot of potential. I'm hoping there's more books to come.,1
Kindle_Store,4.0,"I'm not sure of the actual cause, but it is something that happens to a lot of the time.  I had a friend who was a social worker and she had a lot of social skills.  She was in a relationship with a friend.  I don't know how her",1
Kindle_Store,2.0,Just OK K. It took me a little while to get into it. There were a few typos and mistakes but the story kept going. The characters were great. I enjoyed the story and look forward to reading more from this author. This is a good story.,1
Kindle_Store,5.0,These books take you on a journey of self discovery and growth. This is a must read. I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I would highly recommend this book. This was an excellent read.,1
Kindle_Store,5.0,"Can Paulina really begin again?

I'd say this book was my favorite in the series.

I had a lot of fun with the characters and the storyline. I enjoyed that it was a little more in depth and a bit more paranormal. I also enjoyed the fact that",1
Kindle_Store,5.0,I really love this book.  I love the characters.  The plot is well thought out and the story is well-written.  There is also a lot of humor in this book.  It is hard to put down once you read it.  This is a great series for,1
Kindle_Store,5.0,"I loved it. So much more. The characters were just so real. There were a few moments where I wanted to slap the villain, but they didn't happen. There was no cliffhanger. I still liked the ending, but it was a little abrupt. I would have liked",1
Kindle_Store,4.0,"As I was reading Hearts of a War, I couldn't put it down. I was just blown away by the way the author wrote. The characters were so well developed and kept me turning the pages in the story. I was hooked from the very beginning.",1
Kindle_Store,5.0,Awesome book! Jolie once again has an amazing story line. I will definitely be reading the next one. I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I look forward to reading more from this author.,1
Kindle_Store,4.0,I've enjoyed all the Holly and Willow books. I've read all of them and am looking forward to reading more. I look forward to reading the next one. I can't wait to see what else in the series happens. This was a very good story.,1
Kindle_Store,5.0,"What a great series, in that it kept me engaged. I will definitely be reading the next one. I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I would highly recommend this book. This was an excellent read.",1
Kindle_Store,5.0,I simply love the characters and the plot.  I loved how they handled each situation and how they came together.  The love story was also very well written.  The chemistry between the characters was well written and the ending was perfect.  I would recommend this book to anyone who is,1
Kindle_Store,4.0,"Hot, dirty sex between a woman and a man.  I will admit that I was a bit nervous about this book.  I liked how the storyline unfolded and the characters were strong and developed.  I look forward to reading more from this author.I really enjoyed this book. ",1
Kindle_Store,5.0,"This is a compilation of some of the best and most intriguing stories from this author. While I read the first two stories, I also have the first two books in the series now. They are all excellent reads. I am looking forward to reading the third book.",1
Kindle_Store,3.0,I read the entire series and the writer kept me so engrossed in every detailing this book I was  literally pulling my teeth to get back to the main characters and their children and their lives and drama and excitement but the writer never got me there I wished I would have stopped at book 7 :(,0
Kindle_Store,5.0,"There's so much more to Agora. Kingdoms in conflict, the future of the children and the hopes of parents, all set to the deepening of the characters we already fell in love with. Can't wait to read the next one. My only fear is I'll read them all and have to wait for the next to be published.",0
Kindle_Store,4.0,"Take out the tissue.  Hearbreakingly sad with true to life situation.  I thoroughly enjoyed reading this book.  Good content and character development.  I loved the plot which included the crazy O'Malley family.  Looking forward to the rest of the series.

Four stars because the cover and title don't relate to the story at all!!",0
Kindle_Store,4.0,"I was looking forward to this book and it did not disappoint.  My only issue is the making deals with Beauregard.  I don't understand why Eddie did and now why pony boy did. I assume it will work out in another story, but still it's annoying and the reason it is four instead of five stars.",0
Kindle_Store,3.0,"Great story, a little hard to follow at times due to the number of proofing and editing errors. A lot of words were misused in sentences repeatedly. Otherwise it was a very unique story with good humor miixed in serious human travails and romance. I hope this author gets help with this in her future e-books.",0
Kindle_Store,5.0,"Raine is a woman who is controlled in every aspect of her life. When she finally gets tired of it. She makes sure she goes out with a bang! She meets Dax for the second time in front of a port-a-potty of all the places! What an explosive story full of heartache, healing, and best of all LOVE!!",0
Kindle_Store,5.0,One of my favorites of Mr Coopers.  The Daniel Briggs series is great and I look forward to additional books in the series.  The writing and story lines are interesting.  I find I can't put the book down until I have finished it.  All his books are good reading.  You won't be disappointed.,0
Kindle_Store,3.0,"I can't say too much as the 1st. book was free.  However, I certainly am not going to pay $2.99 each for the balance of the story since each book is only minimal pages!  The Author should have held off and published as one complete book!  I won't be looking into anymore of his books.",0
Kindle_Store,5.0,"I really enjoyed Vincent and Danai's  book very much, it was well written and erotic. The chemistry and sex was hot and sensual. I was glad Vicent did not married Gemma, I really did not like her.  The plot was awesome, Vincent and Danai were good together.  I received this book for an Arc review.",0
Kindle_Store,5.0,"This book is hot! Can you imagine that you can carry the child that can reunite a planet? The catch is you will have 3 mates, who happen to be identical triplets wowzers! This is a steamy novel, but the story is interesting and enjoyable. I found it hard to put down and read it in an afternoon.",0
Kindle_Store,1.0,The story was ok at best you really should edit! The words in this book that were misspelled and words that shouldn't been in the sentence. Autocorrect while reading through this book is not what the reader wants to do. The book was boring the female lead character I really wanted to shoot her after the first chapter.,0
Kindle_Store,5.0,Awesome story Sandra did it again.  She always writes the best love stories. I love it .  Deidra  is carrying out her parents wishes to have their ashed in Hawaii.  John is going to spread wife's ashes in Hawaii .  This is where Deidra and John meet.  You will love this story.,0
Kindle_Store,5.0,"I love these books! I love the way all 3 series groups inter-mingle each with the other.  All these characters are easy to love and their stories are gripping and keeps you interested through the end.
Great job with all these guys and their gals!  Cant wait to read Michael and Nikki's story and the Free books.",0
Kindle_Store,4.0,"The story idea is sound, but the plot needed tightening up and the errors corrected. Once done, it makes a great slice of life for a teen. I wouldn't mind seeing another story from this author, maybe a sequel? Great potential here. Another choice that's more focused, simple but sweet, and definitely upbeat is&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Cinderella-Geek/dp/1461037794/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Cinderella Geek</a>.",0
Kindle_Store,3.0,"Not great, not terrible. It's short, and pretty much what you would expect from a romance novel. I was a bit disappointed that more wasn't done with the setting, but given how short it is, I guess Derr didn't have much time to expand on the world. Hopefully she'll come back to this world and write more sometime.",0
Kindle_Store,4.0,"I read this trilogy in one night.  I almost didn't make it past the first chapter because there was some odd wording that didn't really seem like a teenager was speaking.  I'm glad I kept going though because I ended up loving them.  There were some self-publishing errors, but the story made it worth it.",0
Kindle_Store,5.0,"Trey had mixed thoughts about what to do with the third book in the series, but as he was finishing up his new book, he decided to get the first one. I enjoyed it. It was fast paced, and it was enjoyable. I liked how it was written.",1
Kindle_Store,3.0,This one was just ok. The story line was good but not my favorite. If you like paranormal stories this is the story for you. I think this is a great book to read. It was good enough to keep me entertained. I recommend it.,1
Kindle_Store,3.0,The theme of the story is an island with a distinct history.  There is a strong sense of self-worth and commitment.  There is also the sense of humor.  There is a sense of adventure and romance.  The story is told in a way that gives you the feeling of,1
Kindle_Store,3.0,"He should have taken no more than a few minutes to read this book, and I would have liked to have had the story begun a bit earlier, but I think the story should have been written a little earlier.

I would have liked to have had more time to read the first two",1
Kindle_Store,5.0,Loved this book from beginning to end. It was a quick read that kept you wanting more. I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I would highly recommend this book. This was an excellent read.,1
Kindle_Store,1.0,"I couldn't enjoy this book. The characters were just too much. The writing was just too weak. I didn't like the story line, but it was a very good read. I had no idea that this book would be one of my favorite books.",1
Kindle_Store,4.0,"I really liked this story. I liked the characters. The plot was well thought out and the story flowed. The characters were believable and the story was a fun read. I enjoyed this book. It was good, but it had some issues with the setting.",1
Kindle_Store,5.0,"This book tore at my heartstrings and made me want to cry.

The author has a way with words that is very informative.  The characters are well developed and the plot is well developed.  It was a very enjoyable read.This is a good story. The characters are well",1
Kindle_Store,5.0,This book does NOT disappoint. I love the characters and the storyline. The characters are awesome. There is a lot of angst and drama but the story is so great. The story is well written and the characters are strong. I would recommend this book.,1
Kindle_Store,5.0,"Well, truth be told, I was caught up in the story. The story starts out with a self-help book called The Great Prepper Book, which is a great reference for anyone who is looking to learn more about how to prepare for the American diet.",1
Kindle_Store,5.0,Omg this book was so good. The characters were just so real. There were a few moments when I wanted to slap the bad guy. I loved the fight scenes. The chemistry between the characters was so great. I would definitely recommend this book. This was an excellent read.,1
Kindle_Store,3.0,I would have given this book a 3.5. I did not feel that the author was able to write the story in such a way that the reader could not easily understand it. The story was well told and the characters were well developed. I would recommend this book to anyone who wants a,1
Kindle_Store,5.0,I absolutely loved this book. I couldn't put it down. This is the first book I've read by this author. I can't wait to read more of her work. I can't wait to read more of her books. This was an excellent read.,1
Kindle_Store,3.0,I enjoyed the people in this book and the writing. I will definitely be reading the next one. I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I would highly recommend this book. This was an excellent read.,1
Kindle_Store,5.0,Yet once again I'm finishing another book in this series and just to wait while biting my nails for the next one. I really like how this writer lays the story and plots. I will say that sometimes its kinda hard to follow the techno babble but all and all another great read. Can't wait for the next one,0
Kindle_Store,4.0,Love Deborah Bladon ! I find myself always looking for something new from her to read. Her style of written is so easy to get into that it takes no effort to become immersed in the characters and storyline. I love how she keeps jumping off onto new characters that have been mentioned previously in other books or series.,0
Kindle_Store,5.0,This is very informative on how the Brian works. I haven't read it all but so far it's been super informative for me. It's very interesting to learn bc not everyone's brains are developed the exact same and your brain controls ALOT! I recieved this free in exchange for an honest and unbiased review. So far I am impressed!,0
Kindle_Store,5.0,"First off I absolutely love this series.  They can be read as a stand alone but they all build off each other.
Flury grabs you right away with mysterious journals and a strangely strict grandmother.  There are strange things in the woods and even stranger family. Oliver has a lot to figure out!
A very well written Christmas story/mystery!",0
Kindle_Store,4.0,"Jenna definitely had suffered physical and mental abuse from her boyfriend.  She finally got the courage to run from him and to try and find Gideon, the only man she ever loved.  The two of them had unfortunate misunderstandings and Gideon took a long time to hear Jenna's story.  I enjoyed this book and this series.",0
Kindle_Store,4.0,"A lovely story about shifters trying to keep the shifters race dying out on their Island because the females have become infertile. The Alpha has gone to some lengths to find the cause and brought back a doctor who is qualified in this field, but when he picks her up from her office he has other thoughts in mind.",0
Kindle_Store,5.0,"And double your reading fun when Taylor, the less glamourous twin to her sister Sheila, butts heads with Max, who becomes her live-in protector after mis-printing her personal ad to say that she is looking for a ""sadomasochistic male."" Taylor and Max have great chemistry and the story is sweet, funny and a fabulous read. I highly recommend it!",0
